family,family_size,action,old_finish,old_handle,new_finish,new_handle
TPK_T:edwardian bath 30'' double towel bar - ribbon backplate,5,RETAG,Brushed Satin Nickel,edwardian-bath-30-double-towel-bar-ribbon-backplate-ed11bsne-brushed-satin-nickel,Oil Rubbed Bronze,edwardian-bath-30-double-towel-bar-ribbon-backplate-ed11orbe-oil-rubbed-bronze
TPK_T:edwardian bath 30'' double towel bar - rope backplate,5,RETAG,Brushed Satin Nickel,edwardian-bath-30-double-towel-bar-rope-backplate-ed11bsnf-brushed-satin-nickel,Oil Rubbed Bronze,edwardian-bath-30-double-towel-bar-rope-backplate-ed11orbf-oil-rubbed-bronze
TPK_T:edwardian bath 30'' single towel bar - beaded backplate,5,RETAG,Brushed Satin Nickel,edwardian-bath-30-single-towel-bar-beaded-backplate-ed10bsna-brushed-satin-nickel,Oil Rubbed Bronze,edwardian-bath-30-single-towel-bar-beaded-backplate-ed10orba-oil-rubbed-bronze
TPK_T:edwardian bath 30'' single towel bar - hex backplate,5,RETAG,Brushed Satin Nickel,edwardian-bath-30-single-towel-bar-hex-backplate-ed10bsnb-brushed-satin-nickel,Oil Rubbed Bronze,edwardian-bath-30-single-towel-bar-hex-backplate-ed10orbb-oil-rubbed-bronze
TPK_T:edwardian bath 30'' single towel bar - oval backplate,5,RETAG,Polished Chrome,edwardian-bath-30-single-towel-bar-oval-backplate-ed10pcc-polished-chrome,Oil Rubbed Bronze,edwardian-bath-30-single-towel-bar-oval-backplate-ed10orbc-oil-rubbed-bronze
TPK_T:edwardian bath 30'' single towel bar - plain backplate,5,kept,Oil Rubbed Bronze,edwardian-bath-30-single-towel-bar-plain-backplate-ed10orbd-oil-rubbed-bronze,Oil Rubbed Bronze,edwardian-bath-30-single-towel-bar-plain-backplate-ed10orbd-oil-rubbed-bronze
TPK_T:edwardian bath 30'' single towel bar - ribbon backplate,5,kept,Oil Rubbed Bronze,edwardian-bath-30-single-towel-bar-ribbon-backplate-ed10orbe-oil-rubbed-bronze,Oil Rubbed Bronze,edwardian-bath-30-single-towel-bar-ribbon-backplate-ed10orbe-oil-rubbed-bronze
TPK_T:edwardian bath 30'' single towel bar - rope backplate,5,RETAG,Brushed Satin Nickel,edwardian-bath-30-single-towel-bar-rope-backplate-ed10bsnf-brushed-satin-nickel,Oil Rubbed Bronze,edwardian-bath-30-single-towel-bar-rope-backplate-ed10orbf-oil-rubbed-bronze
TPK_T:edwardian bath double hook - beaded backplate,5,RETAG,Brushed Satin Nickel,edwardian-bath-double-hook-beaded-backplate-ed2bsna-brushed-satin-nickel,Oil Rubbed Bronze,edwardian-bath-double-hook-beaded-backplate-ed2orba-oil-rubbed-bronze
TPK_T:edwardian bath double hook - hex backplate,4,RETAG,Brushed Satin Nickel,edwardian-bath-double-hook-hex-backplate-ed2bsnb-brushed-satin-nickel,Polished Chrome,edwardian-bath-double-hook-hex-backplate-ed2pcb-polished-chrome
TPK_T:edwardian bath double hook - oval backplate,4,RETAG,Brushed Satin Nickel,edwardian-bath-double-hook-oval-backplate-ed2bsnc-brushed-satin-nickel,Oil Rubbed Bronze,edwardian-bath-double-hook-oval-backplate-ed2orbc-oil-rubbed-bronze
TPK_T:edwardian bath double hook - plain backplate,5,RETAG,Brushed Satin Nickel,edwardian-bath-double-hook-plain-backplate-ed2bsnd-brushed-satin-nickel,Oil Rubbed Bronze,edwardian-bath-double-hook-plain-backplate-ed2orbd-oil-rubbed-bronze
TPK_T:edwardian bath double hook - ribbon backplate,4,kept,Polished Chrome,edwardian-bath-double-hook-ribbon-backplate-ed2pce-polished-chrome,Polished Chrome,edwardian-bath-double-hook-ribbon-backplate-ed2pce-polished-chrome
TPK_T:edwardian bath double hook - rope backplate,5,kept,Oil Rubbed Bronze,edwardian-bath-double-hook-rope-backplate-ed2orbf-oil-rubbed-bronze,Oil Rubbed Bronze,edwardian-bath-double-hook-rope-backplate-ed2orbf-oil-rubbed-bronze
TPK_T:edwardian bath double hook hex backplate in,1,kept,Oil Rubbed Bronze,top-knobs-ed2orbb-edwardian-bath-double-hook-hex-backplate-in-oil-rubbed-bronze,Oil Rubbed Bronze,top-knobs-ed2orbb-edwardian-bath-double-hook-hex-backplate-in-oil-rubbed-bronze
TPK_T:edwardian bath double hook oval backplate in,1,kept,Antique Pewter,top-knobs-ed2apc-edwardian-bath-double-hook-oval-backplate-in-antique-pewter,Antique Pewter,top-knobs-ed2apc-edwardian-bath-double-hook-oval-backplate-in-antique-pewter
TPK_T:edwardian bath double hook ribbon backplate in,1,kept,Oil Rubbed Bronze,top-knobs-ed2orbe-edwardian-bath-double-hook-ribbon-backplate-in-oil-rubbed-bronze,Oil Rubbed Bronze,top-knobs-ed2orbe-edwardian-bath-double-hook-ribbon-backplate-in-oil-rubbed-bronze
TPK_T:edwardian bath ring - beaded backplate,5,RETAG,Brushed Satin Nickel,edwardian-bath-ring-beaded-backplate-ed5bsna-brushed-satin-nickel,Oil Rubbed Bronze,edwardian-bath-ring-beaded-backplate-ed5orba-oil-rubbed-bronze
TPK_T:edwardian bath ring - hex backplate,5,RETAG,Brushed Satin Nickel,edwardian-bath-ring-hex-backplate-ed5bsnb-brushed-satin-nickel,Oil Rubbed Bronze,edwardian-bath-ring-hex-backplate-ed5orbb-oil-rubbed-bronze
TPK_T:edwardian bath ring - oval backplate,5,RETAG,Brushed Satin Nickel,edwardian-bath-ring-oval-backplate-ed5bsnc-brushed-satin-nickel,Oil Rubbed Bronze,edwardian-bath-ring-oval-backplate-ed5orbc-oil-rubbed-bronze
TPK_T:edwardian bath ring - plain backplate,5,RETAG,Polished Chrome,edwardian-bath-ring-plain-backplate-ed5pcd-polished-chrome,Oil Rubbed Bronze,edwardian-bath-ring-plain-backplate-ed5orbd-oil-rubbed-bronze
TPK_T:edwardian bath ring - ribbon backplate,5,kept,Oil Rubbed Bronze,edwardian-bath-ring-ribbon-backplate-ed5orbe-oil-rubbed-bronze,Oil Rubbed Bronze,edwardian-bath-ring-ribbon-backplate-ed5orbe-oil-rubbed-bronze
TPK_T:edwardian bath ring - rope backplate,5,kept,Oil Rubbed Bronze,edwardian-bath-ring-rope-backplate-ed5orbf-oil-rubbed-bronze,Oil Rubbed Bronze,edwardian-bath-ring-rope-backplate-ed5orbf-oil-rubbed-bronze
TPK_T:edwardian bath tissue holder - beaded backplate,5,RETAG,Brushed Satin Nickel,edwardian-bath-tissue-holder-beaded-backplate-ed3bsna-brushed-satin-nickel,Oil Rubbed Bronze,edwardian-bath-tissue-holder-beaded-backplate-ed3orba-oil-rubbed-bronze
TPK_T:edwardian bath tissue holder - hex backplate,5,RETAG,Brushed Satin Nickel,edwardian-bath-tissue-holder-hex-backplate-ed3bsnb-brushed-satin-nickel,Oil Rubbed Bronze,edwardian-bath-tissue-holder-hex-backplate-ed3orbb-oil-rubbed-bronze
TPK_T:edwardian bath tissue holder - oval backplate,5,RETAG,Brushed Satin Nickel,edwardian-bath-tissue-holder-oval-backplate-ed3bsnc-brushed-satin-nickel,Oil Rubbed Bronze,edwardian-bath-tissue-holder-oval-backplate-ed3orbc-oil-rubbed-bronze
TPK_T:edwardian bath tissue holder - plain backplate,5,RETAG,Brushed Satin Nickel,edwardian-bath-tissue-holder-plain-backplate-ed3bsnd-brushed-satin-nickel,Oil Rubbed Bronze,edwardian-bath-tissue-holder-plain-backplate-ed3orbd-oil-rubbed-bronze
TPK_T:edwardian bath tissue holder - ribbon backplate,5,RETAG,Brushed Satin Nickel,edwardian-bath-tissue-holder-ribbon-backplate-ed3bsne-brushed-satin-nickel,Oil Rubbed Bronze,edwardian-bath-tissue-holder-ribbon-backplate-ed3orbe-oil-rubbed-bronze
TPK_T:edwardian bath tissue holder - rope backplate,5,RETAG,Polished Chrome,edwardian-bath-tissue-holder-rope-backplate-ed3pcf-polished-chrome,Oil Rubbed Bronze,edwardian-bath-tissue-holder-rope-backplate-ed3orbf-oil-rubbed-bronze
TPK_T:edwardian bath tissue hook - beaded backplate,5,kept,Oil Rubbed Bronze,edwardian-bath-tissue-hook-beaded-backplate-ed4orba-oil-rubbed-bronze,Oil Rubbed Bronze,edwardian-bath-tissue-hook-beaded-backplate-ed4orba-oil-rubbed-bronze
TPK_T:edwardian bath tissue hook - hex backplate,5,kept,Oil Rubbed Bronze,edwardian-bath-tissue-hook-hex-backplate-ed4orbb-oil-rubbed-bronze,Oil Rubbed Bronze,edwardian-bath-tissue-hook-hex-backplate-ed4orbb-oil-rubbed-bronze
TPK_T:edwardian bath tissue hook - oval backplate,5,RETAG,Brushed Satin Nickel,edwardian-bath-tissue-hook-oval-backplate-ed4bsnc-brushed-satin-nickel,Oil Rubbed Bronze,edwardian-bath-tissue-hook-oval-backplate-ed4orbc-oil-rubbed-bronze
TPK_T:edwardian bath tissue hook - plain backplate,5,RETAG,Brushed Satin Nickel,edwardian-bath-tissue-hook-plain-backplate-ed4bsnd-brushed-satin-nickel,Oil Rubbed Bronze,edwardian-bath-tissue-hook-plain-backplate-ed4orbd-oil-rubbed-bronze
TPK_T:edwardian bath tissue hook - ribbon backplate,5,RETAG,Brushed Satin Nickel,edwardian-bath-tissue-hook-ribbon-backplate-ed4bsne-brushed-satin-nickel,Oil Rubbed Bronze,edwardian-bath-tissue-hook-ribbon-backplate-ed4orbe-oil-rubbed-bronze
TPK_T:edwardian bath tissue hook - rope backplate,5,RETAG,Brushed Satin Nickel,edwardian-bath-tissue-hook-rope-backplate-ed4bsnf-brushed-satin-nickel,Oil Rubbed Bronze,edwardian-bath-tissue-hook-rope-backplate-ed4orbf-oil-rubbed-bronze
TPK_T:edwardian beaded knob 1 5/16'',2,kept,,top-knobs-m1620-edwardian-beaded-knob-1-5,,top-knobs-m1620-edwardian-beaded-knob-1-5
TPK_T:edwardian bow pull 3 3/4'' cc,3,kept,Oil Rubbed Bronze,edwardian-bow-pull-3-3-4-cc-m925-oil-rubbed-bronze,Oil Rubbed Bronze,edwardian-bow-pull-3-3-4-cc-m925-oil-rubbed-bronze
TPK_T:edwardian emboss knob 1 1/4'',2,kept,Brushed Bronze,edwardian-emboss-knob-1-1-4-m1671-brushed-bronze,Brushed Bronze,edwardian-emboss-knob-1-1-4-m1671-brushed-bronze
TPK_T:edwardian grace pull 3 3/4'' cc,4,kept,Oil Rubbed Bronze,edwardian-grace-pull-3-3-4-cc-m928-oil-rubbed-bronze,Oil Rubbed Bronze,edwardian-grace-pull-3-3-4-cc-m928-oil-rubbed-bronze
TPK_T:edwardian link pull 3 3/4'' cc,3,kept,Oil Rubbed Bronze,edwardian-link-pull-3-3-4-cc-m970-oil-rubbed-bronze,Oil Rubbed Bronze,edwardian-link-pull-3-3-4-cc-m970-oil-rubbed-bronze
TPK_T:edwardian link pull 3'' cc,3,kept,Oil Rubbed Bronze,edwardian-link-pull-3-cc-m973-oil-rubbed-bronze,Oil Rubbed Bronze,edwardian-link-pull-3-cc-m973-oil-rubbed-bronze
TPK_T:edwardian lund knob 1 1/4'',5,kept,Oil Rubbed Bronze,edwardian-lund-knob-1-1-4-m913-oil-rubbed-bronze,Oil Rubbed Bronze,edwardian-lund-knob-1-1-4-m913-oil-rubbed-bronze
TPK_T:edwardian lund pull 3'' cc,4,kept,Oil Rubbed Bronze,edwardian-lund-pull-3-cc-m964-oil-rubbed-bronze,Oil Rubbed Bronze,edwardian-lund-pull-3-cc-m964-oil-rubbed-bronze
TPK_T:edwardian lund pull 4'' cc,5,kept,Oil Rubbed Bronze,edwardian-lund-pull-4-cc-m967-oil-rubbed-bronze,Oil Rubbed Bronze,edwardian-lund-pull-4-cc-m967-oil-rubbed-bronze
TPK_T:edwardian pull 3 3/4'' cc,3,kept,Oil Rubbed Bronze,edwardian-pull-3-3-4-cc-m916-oil-rubbed-bronze,Oil Rubbed Bronze,edwardian-pull-3-3-4-cc-m916-oil-rubbed-bronze
TPK_T:edwardian pull 3 inch cc in,1,kept,Patina Rouge,top-knobs-m1718-edwardian-pull-3-inch-cc-in-patina-rouge,Patina Rouge,top-knobs-m1718-edwardian-pull-3-inch-cc-in-patina-rouge
TPK_T:edwardian pull 3'' cc,3,kept,Oil Rubbed Bronze,edwardian-pull-3-cc-m1719-oil-rubbed-bronze,Oil Rubbed Bronze,edwardian-pull-3-cc-m1719-oil-rubbed-bronze
TPK_T:edwardian pull 5'' cc,1,kept,Antique Pewter,edwardian-pull-5-cc-m917-pewter-antique,Antique Pewter,edwardian-pull-5-cc-m917-pewter-antique
TPK_T:edwardian pull 8 3/4'' cc,2,kept,Oil Rubbed Bronze,edwardian-pull-8-3-4-cc-m922-oil-rubbed-bronze,Oil Rubbed Bronze,edwardian-pull-8-3-4-cc-m922-oil-rubbed-bronze
TPK_T:edwardian ribbon & reed cup pull 3'' cc,3,kept,Oil Rubbed Bronze,edwardian-ribbon-reed-cup-pull-3-cc-m940-oil-rubbed-bronze,Oil Rubbed Bronze,edwardian-ribbon-reed-cup-pull-3-cc-m940-oil-rubbed-bronze
TPK_T:edwardian ribbon & reed d-pull 3 3/4'' cc,3,kept,Oil Rubbed Bronze,edwardian-ribbon-reed-d-pull-3-3-4-cc-m937-oil-rubbed-bronze,Oil Rubbed Bronze,edwardian-ribbon-reed-d-pull-3-3-4-cc-m937-oil-rubbed-bronze
TPK_T:edwardian ribbon & reed drop pull 5 1/16'' cc,3,kept,Oil Rubbed Bronze,edwardian-ribbon-reed-drop-pull-5-1-16-cc-m934-oil-rubbed-bronze,Oil Rubbed Bronze,edwardian-ribbon-reed-drop-pull-5-1-16-cc-m934-oil-rubbed-bronze
TPK_T:edwardian ribbon & reed knob 1 1/4'',6,RETAG,Polished Chrome,edwardian-ribbon-reed-knob-1-1-4-m1618-polished-chrome,Oil Rubbed Bronze,edwardian-ribbon-reed-knob-1-1-4-m943-oil-rubbed-bronze
TPK_T:edwardian ribbon & reed t-pull 2 3/4'',4,kept,Oil Rubbed Bronze,edwardian-ribbon-reed-t-pull-2-3-4-m931-oil-rubbed-bronze,Oil Rubbed Bronze,edwardian-ribbon-reed-t-pull-2-3-4-m931-oil-rubbed-bronze
TPK_T:edwardian ribbon knob 1 1/8'',7,kept,Oil Rubbed Bronze,edwardian-ribbon-knob-1-1-8-m961-oil-rubbed-bronze,Oil Rubbed Bronze,edwardian-ribbon-knob-1-1-8-m961-oil-rubbed-bronze
TPK_T:edwardian rue pull 3 3/4'' cc,5,kept,Oil Rubbed Bronze,edwardian-rue-pull-3-3-4-cc-m958-oil-rubbed-bronze,Oil Rubbed Bronze,edwardian-rue-pull-3-3-4-cc-m958-oil-rubbed-bronze
TPK_T:edwardian straight pull 3 3/4'' cc,5,kept,Oil Rubbed Bronze,edwardian-straight-pull-3-3-4-cc-m946-oil-rubbed-bronze,Oil Rubbed Bronze,edwardian-straight-pull-3-3-4-cc-m946-oil-rubbed-bronze
TPK_T:flat top knob 1 3/8 inch in,1,kept,Patina Rouge,top-knobs-m1231-flat-top-knob-1-3,Patina Rouge,top-knobs-m1231-flat-top-knob-1-3
TPK_T:griggs pull 3 inch cc in,1,kept,Patina Rouge,top-knobs-m1707-griggs-pull-3-inch-cc-in-patina-rouge,Patina Rouge,top-knobs-m1707-griggs-pull-3-inch-cc-in-patina-rouge
TPK_T:hartford pull 5 1/16 inch cc in,1,kept,Polished Chrome,top-knobs-m528-hartford-pull-5-1,Polished Chrome,top-knobs-m528-hartford-pull-5-1
TPK_T:hopewell appliance pull 12'',3,kept,Honey Bronze,top-knobs-m2429-hopewell-appliance-pull-12-honey-bronze,Honey Bronze,top-knobs-m2429-hopewell-appliance-pull-12-honey-bronze
TPK_T:hopewell appliance pull 12'' cc,4,kept,Oil Rubbed Bronze,hopewell-appliance-pull-12-cc-m1333-12-oil-rubbed-bronze,Oil Rubbed Bronze,hopewell-appliance-pull-12-cc-m1333-12-oil-rubbed-bronze
TPK_T:hopewell appliance pull 18'',2,kept,Honey Bronze,top-knobs-m2430-hopewell-appliance-pull-18-honey-bronze,Honey Bronze,top-knobs-m2430-hopewell-appliance-pull-18-honey-bronze
TPK_T:hopewell appliance pull 18'' cc,4,RETAG,Polished Nickel,hopewell-appliance-pull-18-cc-m1332-18-polished-nickel,Oil Rubbed Bronze,hopewell-appliance-pull-18-cc-m1333-18-oil-rubbed-bronze
TPK_T:hopewell appliance pull 18'' cc black,1,kept,,hopewell-appliance-pull-18-cc-m1889-18-black,,hopewell-appliance-pull-18-cc-m1889-18-black
TPK_T:hopewell appliance pull 24'',3,kept,Honey Bronze,top-knobs-m2431-hopewell-appliance-pull-24-honey-bronze,Honey Bronze,top-knobs-m2431-hopewell-appliance-pull-24-honey-bronze
TPK_T:hopewell appliance pull 24'' cc,3,RETAG,Brushed Satin Nickel,hopewell-appliance-pull-24-cc-m1331-24-brushed-satin-nickel,Oil Rubbed Bronze,hopewell-appliance-pull-24-cc-m1333-24-oil-rubbed-bronze
TPK_T:hopewell appliance pull 30'',3,kept,Honey Bronze,top-knobs-m2432-hopewell-appliance-pull-30-honey-bronze,Honey Bronze,top-knobs-m2432-hopewell-appliance-pull-30-honey-bronze
TPK_T:hopewell appliance pull 30'' cc,3,kept,Oil Rubbed Bronze,hopewell-appliance-pull-30-cc-m1333-30-oil-rubbed-bronze,Oil Rubbed Bronze,hopewell-appliance-pull-30-cc-m1333-30-oil-rubbed-bronze
TPK_T:hopewell bar pull 11 11/32'',2,kept,Honey Bronze,top-knobs-m2424-hopewell-bar-pull-11-11,Honey Bronze,top-knobs-m2424-hopewell-bar-pull-11-11
TPK_T:hopewell bar pull 15'',2,kept,Honey Bronze,top-knobs-m2425-hopewell-bar-pull-15-honey-bronze,Honey Bronze,top-knobs-m2425-hopewell-bar-pull-15-honey-bronze
TPK_T:hopewell bar pull 18 7/8'',2,kept,Honey Bronze,top-knobs-m2426-hopewell-bar-pull-18-7,Honey Bronze,top-knobs-m2426-hopewell-bar-pull-18-7
TPK_T:hopewell bar pull 26 15/32'',2,kept,Honey Bronze,top-knobs-m2427-hopewell-bar-pull-26-15,Honey Bronze,top-knobs-m2427-hopewell-bar-pull-26-15
TPK_T:hopewell bar pull 3 3/4'',2,kept,Honey Bronze,top-knobs-m2419-hopewell-bar-pull-3-3,Honey Bronze,top-knobs-m2419-hopewell-bar-pull-3-3
TPK_T:hopewell bar pull 3'',2,kept,Honey Bronze,top-knobs-m2420-hopewell-bar-pull-3-honey-bronze,Honey Bronze,top-knobs-m2420-hopewell-bar-pull-3-honey-bronze
TPK_T:hopewell bar pull 30 1/4'',2,kept,Honey Bronze,top-knobs-m2428-hopewell-bar-pull-30-1,Honey Bronze,top-knobs-m2428-hopewell-bar-pull-30-1
TPK_T:hopewell bar pull 5 1/16 inch cc in,1,kept,Brushed Satin Nickel,top-knobs-m430-hopewell-bar-pull-5-1,Brushed Satin Nickel,top-knobs-m430-hopewell-bar-pull-5-1
TPK_T:hopewell bar pull 5 1/16'',2,kept,Honey Bronze,top-knobs-m2421-hopewell-bar-pull-5-1,Honey Bronze,top-knobs-m2421-hopewell-bar-pull-5-1
TPK_T:hopewell bar pull 6 5/16'',2,kept,Honey Bronze,top-knobs-m2422-hopewell-bar-pull-6-5,Honey Bronze,top-knobs-m2422-hopewell-bar-pull-6-5
TPK_T:hopewell bar pull 8 13/16'',2,kept,Honey Bronze,top-knobs-m2423-hopewell-bar-pull-8-13,Honey Bronze,top-knobs-m2423-hopewell-bar-pull-8-13
TPK_T:hopewell bath 18'' double towel bar,5,RETAG,Polished Nickel,hopewell-bath-18-double-towel-bar-hop7pn-polished-nickel,Oil Rubbed Bronze,hopewell-bath-18-double-towel-bar-hop7orb-oil-rubbed-bronze
TPK_T:hopewell bath 18'' single towel bar,5,RETAG,Brushed Satin Nickel,hopewell-bath-18-single-towel-bar-hop6bsn-brushed-satin-nickel,Oil Rubbed Bronze,hopewell-bath-18-single-towel-bar-hop6orb-oil-rubbed-bronze
TPK_T:hopewell bath 24'' double towel bar,5,RETAG,Brushed Satin Nickel,hopewell-bath-24-double-towel-bar-hop9bsn-brushed-satin-nickel,Oil Rubbed Bronze,hopewell-bath-24-double-towel-bar-hop9orb-oil-rubbed-bronze
TPK_T:hopewell bath 24'' single towel bar,5,RETAG,Brushed Satin Nickel,hopewell-bath-24-single-towel-bar-hop8bsn-brushed-satin-nickel,Oil Rubbed Bronze,hopewell-bath-24-single-towel-bar-hop8orb-oil-rubbed-bronze
TPK_T:hopewell bath 30'' double towel bar,5,RETAG,Polished Chrome,hopewell-bath-30-double-towel-bar-hop11pc-polished-chrome,Oil Rubbed Bronze,hopewell-bath-30-double-towel-bar-hop11orb-oil-rubbed-bronze
TPK_T:hopewell bath 30'' single towel bar,5,kept,Oil Rubbed Bronze,hopewell-bath-30-single-towel-bar-hop10orb-oil-rubbed-bronze,Oil Rubbed Bronze,hopewell-bath-30-single-towel-bar-hop10orb-oil-rubbed-bronze
TPK_T:hopewell bath ring,5,kept,Oil Rubbed Bronze,hopewell-bath-ring-hop5orb-oil-rubbed-bronze,Oil Rubbed Bronze,hopewell-bath-ring-hop5orb-oil-rubbed-bronze
TPK_T:hopewell bath single hook,5,RETAG,Polished Nickel,hopewell-bath-single-hook-hop1pn-polished-nickel,Oil Rubbed Bronze,hopewell-bath-single-hook-hop1orb-oil-rubbed-bronze
TPK_T:hopewell bath tissue holder,4,kept,Polished Nickel,hopewell-bath-tissue-holder-hop3pn-polished-nickel,Polished Nickel,hopewell-bath-tissue-holder-hop3pn-polished-nickel
TPK_T:hopewell bath tissue holder in,1,kept,Oil Rubbed Bronze,top-knobs-hop3orb-hopewell-bath-tissue-holder-in-oil-rubbed-bronze,Oil Rubbed Bronze,top-knobs-hop3orb-hopewell-bath-tissue-holder-in-oil-rubbed-bronze
TPK_T:hopewell bath tissue hook,5,RETAG,Brushed Satin Nickel,hopewell-bath-tissue-hook-hop4bsn-brushed-satin-nickel,Oil Rubbed Bronze,hopewell-bath-tissue-hook-hop4orb-oil-rubbed-bronze
TPK_T:hopewell t-handle 2'',2,kept,Honey Bronze,top-knobs-m2418-hopewell-t-handle-2-honey-bronze,Honey Bronze,top-knobs-m2418-hopewell-t-handle-2-honey-bronze
TPK_T:hudson bath 18'' double towel bar,4,RETAG,Polished Chrome,hudson-bath-18-double-towel-bar-hud7pc-polished-chrome,Polished Nickel,hudson-bath-18-double-towel-bar-hud7pn-polished-nickel
TPK_T:hudson bath 18'' single towel bar,4,kept,Polished Nickel,hudson-bath-18-single-towel-bar-hud6pn-polished-nickel,Polished Nickel,hudson-bath-18-single-towel-bar-hud6pn-polished-nickel
TPK_T:hudson bath 24'' double towel bar,4,kept,Polished Nickel,hudson-bath-24-double-towel-bar-hud9pn-polished-nickel,Polished Nickel,hudson-bath-24-double-towel-bar-hud9pn-polished-nickel
TPK_T:hudson bath 24'' single towel bar,4,kept,Polished Nickel,hudson-bath-24-single-towel-bar-hud8pn-polished-nickel,Polished Nickel,hudson-bath-24-single-towel-bar-hud8pn-polished-nickel
TPK_T:hudson bath 30'' double towel bar,4,RETAG,Polished Nickel,hudson-bath-30-double-towel-bar-hud11pn-polished-nickel,Polished Chrome,hudson-bath-30-double-towel-bar-hud11pc-polished-chrome
TPK_T:hudson bath 30'' single towel bar,4,RETAG,Brushed Satin Nickel,hudson-bath-30-single-towel-bar-hud10bsn-brushed-satin-nickel,Polished Nickel,hudson-bath-30-single-towel-bar-hud10pn-polished-nickel
TPK_T:hudson bath double hook,4,kept,Brushed Satin Nickel,hudson-bath-double-hook-hud2bsn-brushed-satin-nickel,Brushed Satin Nickel,hudson-bath-double-hook-hud2bsn-brushed-satin-nickel
TPK_T:hudson bath ring,4,RETAG,Brushed Satin Nickel,hudson-bath-ring-hud5bsn-brushed-satin-nickel,Polished Chrome,hudson-bath-ring-hud5pc-polished-chrome
TPK_T:hudson bath tissue holder,4,RETAG,Polished Chrome,hudson-bath-tissue-holder-hud3pc-polished-chrome,Polished Nickel,hudson-bath-tissue-holder-hud3pn-polished-nickel
TPK_T:hudson bath tissue hook,4,RETAG,Polished Nickel,hudson-bath-tissue-hook-hud4pn-polished-nickel,Brushed Satin Nickel,hudson-bath-tissue-hook-hud4bsn-brushed-satin-nickel
TPK_T:hudson knob 1 1/4 inch in,1,kept,Patina Rouge,top-knobs-m1222-hudson-knob-1-1,Patina Rouge,top-knobs-m1222-hudson-knob-1-1
TPK_T:lida pull 3 3/4 inch cc in,1,kept,Patina Rouge,top-knobs-m1207-lida-pull-3-3,Patina Rouge,top-knobs-m1207-lida-pull-3-3
TPK_T:new haven pull 5 1/16 inch cc in,1,kept,Flat Black,top-knobs-m520-new-haven-pull-5-1,Flat Black,top-knobs-m520-new-haven-pull-5-1
TPK_T:normandy appliance pull 12'' cc,3,kept,Polished Chrome,normandy-appliance-pull-12-cc-m839-12-polished-chrome,Polished Chrome,normandy-appliance-pull-12-cc-m839-12-polished-chrome
TPK_T:normandy fixed norman crest 4 3/4'' cc,1,kept,Patina Black,normandy-fixed-norman-crest-4-3-4-cc-m695-patina-black,Patina Black,normandy-fixed-norman-crest-4-3-4-cc-m695-patina-black
TPK_T:normandy fixed norman crest pull 4'' cc,1,kept,Patina Black,normandy-fixed-norman-crest-pull-4-cc-m692-patina-black,Patina Black,normandy-fixed-norman-crest-pull-4-cc-m692-patina-black
TPK_T:normandy flower knob 1 1/4'',5,kept,Oil Rubbed Bronze,normandy-flower-knob-1-1-4-m772-oil-rubbed-bronze,Oil Rubbed Bronze,normandy-flower-knob-1-1-4-m772-oil-rubbed-bronze
TPK_T:normandy knob 1 1/8'',3,kept,Oil Rubbed Bronze,normandy-knob-1-1-8-m773-oil-rubbed-bronze,Oil Rubbed Bronze,normandy-knob-1-1-8-m773-oil-rubbed-bronze
TPK_T:normandy mushroom knob 1 1/4'',3,kept,Oil Rubbed Bronze,normandy-mushroom-knob-1-1-4-m753-oil-rubbed-bronze,Oil Rubbed Bronze,normandy-mushroom-knob-1-1-4-m753-oil-rubbed-bronze
TPK_T:normandy orne 10'' cc drop handle,3,kept,Pewter,top-knobs-m682-normandy-orne-10-cc-drop-handle,Pewter,top-knobs-m682-normandy-orne-10-cc-drop-handle
TPK_T:normandy orne 12'' cc drop handle,2,kept,Patina Rouge,top-knobs-m684-normandy-orne-12-cc-drop-handle,Patina Rouge,top-knobs-m684-normandy-orne-12-cc-drop-handle
TPK_T:normandy orne 7'' cc drop handle,2,kept,Pewter,top-knobs-m679-normandy-orne-7-cc-drop-handle,Pewter,top-knobs-m679-normandy-orne-7-cc-drop-handle
TPK_T:normandy ring knob 1 1/4'',2,kept,Oil Rubbed Bronze,normandy-ring-knob-1-1-4-m774-oil-rubbed-bronze,Oil Rubbed Bronze,normandy-ring-knob-1-1-4-m774-oil-rubbed-bronze
TPK_T:normandy s-shaped knob 3 1/4'',1,kept,Patina Black,normandy-s-shaped-knob-3-1-4-m632-patina-black,Patina Black,normandy-s-shaped-knob-3-1-4-m632-patina-black
TPK_T:normandy square twist d-pull backplates 3 3/4'' cc,1,kept,,top-knobs-m784-normandy-square-twist-d-pull-backplates-3-3,,top-knobs-m784-normandy-square-twist-d-pull-backplates-3-3
TPK_T:normandy square twist d-pull backplates 3'' cc,1,kept,,top-knobs-m783-normandy-square-twist-d-pull-backplates-3-cc,,top-knobs-m783-normandy-square-twist-d-pull-backplates-3-cc
